0,0,0
0.00573584109977046,-0.166247982294277,0
0.0230630626534142,-0.331066691761075,0
0.0521077289197577,-0.493594962737707,0
0.0929183769606838,-0.652926610652531,0
0.145458533983045,-0.808117273773782,0
0.209599692443903,-0.958192389098047,0
0.285114908216962,-1.10215629605917,0
0.371673193780626,-1.2390024393071,0
0.46883488218759,-1.36772461731041,0
0.576048138056242,-1.48732919730864,0
0.692646788558871,-1.59684818960413,0
0.817849639990437,-1.69535304584776,0
0.950761433668178,-1.78196901743686,0
1.09037557840028,-1.85588988208097,0
1.2355787754346,-1.91639281974945,0
1.38515762563283,-1.96285319439256,0
1.53780727771879,-1.99475897586807,0
1.69214214107058,-2.01172451826498,0
1.84670864706535,-2.01350339715055,0
2,-2,0
2.15026661378555,-1.97151350357077,0
2.29607783061012,-1.92924517256414,0
2.43658768148725,-1.87455888927358,0
2.5712050459794,-1.80877584431806,0
2.69955903037739,-1.73315054508558,0
2.82146652114238,-1.64885474765461,0
2.93690258779297,-1.55696778487137,0
3.04597408521691,-1.458471953849,0
3.14889656932616,-1.354251824593,0
3.24597447445566,-1.24509652400784,0
3.33758439025749,-1.13170422799749,0
3.424161206641,-1.01468825448272,0
3.50618685639221,-0.894584290361362,0
3.58418136740075,-0.77185840593051,0
3.65869593268473,-0.646915612319688,0
3.73030771092403,-0.520108802844154,0
3.79961607851988,-0.391747989860258,0
3.86724006279829,-0.262109806607061,0
3.93381669210633,-0.131447290328816,0
4,0,0
4.06618330796197,0.131447290246469,0
4.13275993745781,0.262109806292464,0
4.20038392201657,0.391747989184797,0
4.26969228995728,0.520108801699904,0
4.34130406857735,0.646915610619564,0
4.4158186342496,0.771858403609154,0
4.49381314562633,0.894584287376703,0
4.57583879569971,1.01468825081819,0
4.66241561233586,1.13170422366472,0
4.75402552830074,1.24509651904985,0
4.85110343348814,1.35425181908759,0
4.95402591754034,1.4584719479122,0
5.06309741478951,1.55696777866069,0
5.17853348115341,1.64885474137174,0
5.3004409715356,1.73315053897823,0
5.42879495548212,1.80877583868035,0
5.56341231949466,1.87455888444455,0
5.7039221699189,1.92924516892372,0
5.84973338638753,1.97151350153252,0
6,2,0
6.15359557041064,2.01351493063838,0
6.3090093610377,2.01165412375094,0
6.46461341417454,1.99437148407139,0
6.61881154474036,1.9618182865525,0
6.77006557080874,1.91433257418927,0
6.9169188900687,1.8524250175615,0
7.05801694743364,1.77676184578854,0
7.19212427278049,1.68814550545231,0
7.31813790192354,1.58749372250803,0
7.43509712265634,1.47581763422359,0
7.5421896061488,1.3541996267911,0
7.6387540883207,1.22377146324352,0
7.72427985329399,1.08569321996914,0
7.79840334003853,0.941133472929163,0
7.86090224330996,0.791251091064825,0
7.91168751131414,0.637178908460556,0
7.95079365639042,0.480009462287165,0
7.97836779317061,0.32078290348234,0
7.99465780336217,0.160477113993569,0
8,0,0
7.9946578042908,-0.160477114071164,0
7.97836779495721,-0.320782903781923,0
7.95079365894018,-0.480009462934059,0
7.91168751451102,-0.637178909557306,0
7.86090224702035,-0.791251092687828,0
7.79840334411576,-0.941133475125745,0
7.72427985758343,-1.08569322275531,0
7.63875409266552,-1.22377146660255,0
7.5421896103961,-1.35419963067306,0
7.43509712666366,-1.47581763854609,0
7.31813790556532,-1.58749372715806,0
7.19212427595445,-1.6881455102895,0
7.05801695006659,-1.77676185064967,0
6.91691889212166,-1.85242502226626,0
6.77006557228105,-1.91433257854721,0
6.61881154567237,-1.96181829037098,0
6.46461341464889,-1.99437148716421,0
6.30900936117872,-2.01165412594746,0
6.15359557038194,-2.01351493179275,0
6,-2,0
5.8497333865951,-1.97151350036751,0
5.70392217045784,-1.9292451666761,0
5.56341232046346,-1.87455888121931,0
