0,0,0
0.163083527522092,-0.150752843905468,0
0.337492254017498,-0.28824558258697,0
0.522150891955574,-0.411630527681569,0
0.715920959695589,-0.520146970041361,0
0.917607800602558,-0.613125869758537,0
1.12596794850064,-0.689993981019282,0
1.33971679405364,-0.750277386355387,0
1.55753650480688,-0.793604418503754,0
1.7780841500607,-0.819707951859534,0
1.99999998048314,-0.828427049395316,0
2.2219158114151,-0.81970795489257,0
2.44246345818235,-0.793604424367868,0
2.66028317140765,-0.750277394650545,0
2.87403202031669,-0.689993991155099,0
3.08239217235182,-0.61312588096573,0
3.28407901804714,-0.520146981386796,0
3.47784909107235,-0.411630538086709,0
3.66250773461554,-0.288245590849476,0
3.83691646683939,-0.150752848723683,0
4,0,0
4.15075286936049,0.163083515099927,0
4.28824563251663,0.337492233532329,0
4.41163060048551,0.522150867450874,0
4.52014706355837,0.715920934817654,0
4.61312598133572,0.917607778528327,0
4.68999410758994,1.12596793187599,0
4.75027752452416,1.33971678494318,0
4.79360456463749,1.55753650465594,0
4.81970810218226,1.77808415967031,0
4.82842720008557,1.99999999999816,0
4.81970810218143,2.221915840326,0
4.7936045646359,2.44246349534032,0
4.75027752452192,2.66028321505303,0
4.68999410758722,2.87403206812019,0
4.61312598133274,3.08239222146791,0
4.5201470635554,3.28407906517877,0
4.41163060048283,3.47784913254593,0
4.28824563251454,3.66250776646515,0
4.1507528693593,3.83691648489858,0
4,4,0
3.83691646712255,4.15075284848459,0
3.66250773575448,4.28824559002693,0
3.47784909362115,4.4116305365315,0
3.28407902250206,4.52014697912501,0
3.08239217911688,4.61312587817276,0
2.8740320296751,4.68999398812444,0
2.66028318349954,4.75027739175825,0
2.44246347298958,4.79360442203379,0
2.22191582875339,4.81970795353943,0
2.00000000000184,4.82842704940682,0
1.77808417125031,4.81970795353861,0
1.55753652701416,4.7936044220322,0
1.33971681650425,4.75027739175601,0
1.12596797032872,4.68999398812173,0
0.917607820886883,4.61312587816979,0
0.715920977501521,4.52014697912204,0
0.522150906382041,4.41163053652882,0
0.337492264248043,4.28824559002484,0
0.16308353287894,4.1507528484834,0
0,4,0
-0.150752869120206,3.83691648518174,0
-0.288245631691997,3.66250776760409,0
-0.411630598927616,3.47784913509474,0
-0.520147061293605,3.28407906963368,0
-0.613125978539773,3.08239222823297,0
-0.689994104556557,2.8740320774786,0
-0.750277521629618,2.66028322714492,0
-0.793604562301813,2.44246351014755,0
-0.819708100828288,2.22191585766429,0
-0.828427200097063,2.00000001951686,0
-0.819708103861325,1.77808418085991,0
-0.793604568165928,1.55753652686323,0
-0.750277529924779,1.33971680739379,0
-0.689994114692378,1.12596795370408,0
-0.613125989746971,0.917607798812655,0
-0.520147072639045,0.715920952623586,0
-0.41163060933276,0.522150881877341,0
-0.288245639954506,0.337492243762874,0
-0.150752873938423,0.163083520456775,0
-1.11022302462516e-15,1.77635683940025e-15,0
